,ADP
2017-08-21,87.85821533203125
2017-08-22,88.56696319580078
2017-08-23,88.34494018554688
2017-08-24,89.30984497070312
2017-08-25,89.30984497070312
2017-08-28,89.45503997802734
2017-08-29,89.76243591308594
2017-08-30,90.45407104492188
2017-08-31,90.91521453857422
2017-09-01,91.66664123535156
2017-09-05,90.88102722167969
2017-09-06,92.2643814086914
2017-09-07,93.50049591064453
2017-09-08,93.06270599365234
2017-09-11,92.28152465820312
2017-09-12,92.64209747314453
2017-09-13,92.02400970458984
2017-09-14,91.67204284667969
2017-09-15,91.66344451904297
2017-09-18,91.46603393554688
2017-09-19,92.2643814086914
2017-09-20,91.70636749267578
2017-09-21,91.67204284667969
2017-09-22,92.84810638427734
2017-09-25,93.4146499633789
2017-09-26,92.94253540039062
2017-09-27,94.11858367919922
2017-09-28,93.58634948730469
2017-09-29,93.8438720703125
2017-10-02,93.8438720703125
2017-10-03,95.03707885742188
2017-10-04,95.6294174194336
2017-10-05,97.4922103881836
2017-10-06,97.41495513916016
2017-10-09,97.4922103881836
2017-10-10,97.95576477050781
2017-10-11,97.08018493652344
2017-10-12,97.50936889648438
2017-10-13,97.74117279052734
2017-10-16,98.35922241210938
2017-10-17,97.62098693847656
2017-10-18,97.8012466430664
2017-10-19,98.3935546875
2017-10-20,99.51812744140625
2017-10-23,100.44523620605469
2017-10-24,99.97308349609375
2017-10-25,99.87007141113281
2017-10-26,100.69417572021484
2017-10-27,101.50968933105469
2017-10-30,100.41947174072266
2017-10-31,99.80139923095703
2017-11-01,99.06314849853516
2017-11-02,98.15318298339844
2017-11-03,96.35049438476562
2017-11-06,95.5693359375
2017-11-07,96.7883071899414
2017-11-08,96.65094757080078
2017-11-09,96.11872100830078
2017-11-10,95.36329650878906
2017-11-13,95.74102020263672
2017-11-14,96.2131576538086
2017-11-15,94.99417877197266
2017-11-16,95.3117904663086
2017-11-17,95.33755493164062
2017-11-20,94.88256072998047
2017-11-21,94.90831756591797
2017-11-22,94.6078872680664
2017-11-24,94.44476318359375
2017-11-27,94.54777526855469
2017-11-28,95.47490692138672
2017-11-29,97.28618621826172
2017-11-30,98.25623321533203
2017-12-01,97.64675903320312
2017-12-04,98.55667877197266
2017-12-05,99.30352020263672
2017-12-06,99.50953674316406
2017-12-07,100.01876831054688
2017-12-08,100.13959503173828
2017-12-11,101.69324493408203
2017-12-12,101.02861785888672
2017-12-13,101.00274658203125
2017-12-14,100.51939392089844
2017-12-15,102.0125961303711
2017-12-18,102.4010009765625
2017-12-19,102.1420669555664
2017-12-20,101.72777557373047
2017-12-21,101.3307113647461
2017-12-22,100.88191223144531
2017-12-26,101.47744750976562
2017-12-27,101.20989227294922
2017-12-28,101.2530517578125
2017-12-29,101.14949035644531
2018-01-02,100.11371612548828
2018-01-03,101.20127868652344
2018-01-04,102.16796112060547
2018-01-05,102.10753631591797
2018-01-08,101.79682922363281
2018-01-09,102.50459289550781
2018-01-10,101.54652404785156
2018-01-11,101.1408462524414
2018-01-12,102.25428009033203
2018-01-16,103.04833984375
2018-01-17,105.34423828125
2018-01-18,104.3516616821289
2018-01-19,104.8177490234375
2018-01-22,105.9656982421875
2018-01-23,105.38739013671875
2018-01-24,104.3171157836914
2018-01-25,104.1186294555664
2018-01-26,105.58594512939453
2018-01-29,104.2308120727539
2018-01-30,104.27397918701172
2018-01-31,106.70799255371094
2018-02-01,103.93736267089844
2018-02-02,102.340576171875
2018-02-05,98.45654296875
2018-02-06,97.48982238769531
2018-02-07,98.01632690429688
2018-02-08,93.4331283569336
2018-02-09,96.1778564453125
2018-02-12,96.36776733398438
2018-02-13,96.51451110839844
2018-02-14,97.28266906738281
2018-02-15,99.69943237304688
2018-02-16,100.27772521972656
2018-02-20,99.61309814453125
2018-02-21,100.20866394042969
2018-02-22,99.63037872314453
2018-02-23,101.54652404785156
2018-02-26,101.76229095458984
2018-02-27,100.52801513671875
2018-02-28,99.53543090820312
2018-03-01,98.21483612060547
2018-03-02,98.05084228515625
2018-03-05,99.82888793945312
2018-03-06,99.61309814453125
2018-03-07,99.41458892822266
2018-03-08,101.50615692138672
2018-03-09,103.12909698486328
2018-03-12,102.00084686279297
2018-03-13,101.87932586669922
2018-03-14,100.75978088378906
2018-03-15,101.08958435058594
2018-03-16,101.67973327636719
2018-03-19,99.35383605957031
2018-03-20,100.29115295410156
2018-03-21,100.98543548583984
2018-03-22,98.19088745117188
2018-03-23,94.77147674560547
2018-03-26,98.98933410644531
2018-03-27,97.42718505859375
2018-03-28,96.99323272705078
2018-03-29,98.48597717285156
2018-04-02,98.32977294921875
2018-04-03,98.97198486328125
2018-04-04,101.2978744506836
2018-04-05,101.98348999023438
2018-04-06,98.67689514160156
2018-04-09,99.31913757324219
2018-04-10,100.59489440917969
2018-04-11,100.30850982666016
2018-04-12,100.03080749511719
2018-04-13,100.03946685791016
2018-04-16,101.4627456665039
2018-04-17,102.31328582763672
2018-04-18,102.93814086914062
2018-04-19,102.1917953491211
2018-04-20,101.40201568603516
2018-04-23,101.62767028808594
2018-04-24,100.95069885253906
2018-04-25,101.28053283691406
2018-04-26,103.00757598876953
2018-04-27,104.04032135009766
2018-04-30,102.47818756103516
2018-05-01,103.10306549072266
2018-05-02,105.93229675292969
2018-05-03,106.83487701416016
2018-05-04,108.79627990722656
2018-05-07,108.978515625
2018-05-08,109.15209197998047
2018-05-09,110.25432586669922
2018-05-10,110.55804443359375
2018-05-11,110.5146713256836
2018-05-14,109.94185638427734
2018-05-15,110.28032684326172
2018-05-16,111.10481262207031
